acousticness,loudness,music_genre
0.132,-6.782,Country
0.396,-9.535,Country
0.367,-5.033,Country
0.00603,-4.861000000000001,Country
0.85,-10.785,Country
0.376,-7.984,Country
0.376,-6.224,Country
0.0169,-5.494,Country
0.8440000000000001,-12.514,Country
0.0407,-10.735,Country
0.369,-11.396,Country
0.1,-6.702000000000001,Country
0.0444,-4.666,Country
0.0274,-5.016,Country
0.0471,-5.789,Country
0.0772,-4.424,Country
0.0593,-7.443,Country
0.84,-8.873,Country
0.00251,-6.319,Country
0.00164,-5.581,Country
0.174,-7.236000000000001,Country
0.643,-3.849,Country
0.555,-7.1160000000000005,Country
0.561,-4.069,Country
0.241,-12.953,Country
0.0275,-4.723,Country
0.461,-12.435,Country
0.536,-7.066,Country
0.672,-13.435,Country
0.0955,-10.366,Country
0.184,-10.016,Country
0.0018899999999999,-5.629,Country
0.0605,-5.521,Country
0.604,-13.379,Country
0.0288,-4.888999999999999,Country
0.0769,-5.735,Country
0.55,-9.687,Country
0.149,-7.476,Country
0.405,-15.044,Country
0.0174,-6.297000000000001,Country
0.389,-10.86,Country
0.0516,-10.377,Country
0.13,-5.83,Country
0.0324,-5.442,Country
0.00959,-3.802,Country
0.369,-11.287,Country
0.492,-8.568,Country
0.00566,-4.3180000000000005,Country
0.8490000000000001,-16.06,Country
0.0643,-5.078,Country
0.351,-5.562,Country
0.357,-5.182,Country
0.00622,-6.506,Country
0.866,-13.941,Country
0.625,-6.785,Country
0.81,-10.511,Country
0.321,-7.664,Country
0.0756,-5.888,Country
0.0954,-5.305,Country
0.0478,-4.799,Country
0.314,-4.2860000000000005,Country
0.0116,-5.21,Country
0.8759999999999999,-10.42,Country
0.466,-5.744,Country
0.0719,-8.607999999999999,Country
0.354,-6.141,Country
0.11,-8.062999999999999,Country
0.442,-8.582,Country
0.0243,-4.582,Country
0.157,-6.839,Country
0.578,-6.07,Country
0.0058,-5.573,Country
0.0615,-4.196000000000001,Country
0.0197,-6.15,Country
0.0149,-4.375,Country
0.0369,-7.684,Country
0.56,-10.038,Country
0.0313,-8.912,Country
0.0076599999999999,-5.76,Country
0.00845,-7.95,Country
0.8140000000000001,-7.912000000000001,Country
0.826,-16.688,Country
0.0961,-5.059,Country
0.1939999999999999,-8.699,Country
0.608,-7.355,Country
0.7120000000000001,-17.557000000000002,Country
0.1009999999999999,-6.779,Country
0.0327,-3.904,Country
0.53,-7.047000000000001,Country
0.00665,-5.102,Country
0.0653,-4.709,Country
0.1639999999999999,-9.617,Country
0.0074,-5.882999999999999,Country
0.2269999999999999,-5.984,Country
0.31,-6.104,Country
0.4579999999999999,-11.238,Country
0.8,-13.785,Country
0.0412,-7.044,Country
0.145,-5.599,Country
0.401,-13.274,Country
0.0784,-6.763,Country
0.1169999999999999,-2.821,Country
0.455,-5.405,Country
0.933,-11.814,Country
0.0514,-4.845,Country
0.787,-9.546,Country
0.159,-6.136,Country
0.155,-7.127000000000001,Country
0.604,-8.474,Country
0.226,-7.651,Country
0.3429999999999999,-3.133,Country
0.6659999999999999,-13.39,Country
0.23,-9.289,Country
0.7090000000000001,-10.248,Country
0.893,-17.53,Country
0.758,-10.45,Country
0.00808,-7.29,Country
0.912,-16.952,Country
0.584,-8.701,Country
0.0238,-4.374,Country
0.342,-6.598,Country
0.222,-4.433,Country
0.561,-7.276,Country
0.523,-14.791,Country
0.591,-15.023,Country
0.6559999999999999,-15.137,Country
0.57,-9.358,Country
0.0551,-3.833,Country
0.0586,-4.3660000000000005,Country
0.3339999999999999,-7.94,Country
0.361,-6.077999999999999,Country
0.0551,-4.727,Country
0.8059999999999999,-16.089000000000002,Country
0.346,-7.081,Country
0.889,-10.694,Country
0.44,-7.468,Country
0.013,-6.718999999999999,Country
0.535,-6.973,Country
0.39,-8.824,Country
0.595,-9.926,Country
0.223,-6.074,Country
0.58,-7.587999999999999,Country
0.198,-5.994,Country
0.0897,-2.939,Country
0.432,-10.863,Country
0.00717,-4.245,Country
0.2739999999999999,-9.161,Country
0.312,-4.6930000000000005,Country
0.0695,-12.71,Country
0.000387,-4.78,Country
0.317,-6.797999999999999,Country
0.725,-5.705,Country
0.961,-10.514,Country
0.352,-4.22,Country
0.00197,-6.188,Country
0.228,-6.471,Country
0.235,-8.845,Country
0.529,-12.83,Country
0.525,-8.783,Country
0.696,-8.956,Country
0.16,-11.015,Country
0.225,-4.29,Country
0.256,-11.496,Country
0.0187,-7.757000000000001,Country
0.147,-5.801,Country
0.126,-6.165,Country
0.175,-4.4510000000000005,Country
0.0211,-4.6930000000000005,Country
0.259,-5.9510000000000005,Country
0.434,-5.296,Country
0.131,-4.98,Country
0.455,-17.245,Country
0.0246,-4.569,Country
0.66,-6.143,Country
0.0027199999999999,-4.838,Country
0.344,-4.107,Country
0.0349,-4.158,Country
0.3779999999999999,-8.669,Country
0.165,-7.526,Country
0.00537,-5.563,Country
0.0283,-5.11,Country
0.00114,-5.946000000000001,Country
0.367,-5.359,Country
0.539,-6.997999999999999,Country
0.838,-9.939,Country
0.359,-6.806,Country
0.073,-5.047,Country
0.00305,-7.303999999999999,Country
0.795,-7.992000000000001,Country
0.586,-13.262,Country
0.0199,-8.026,Country
0.708,-10.186,Country
0.298,-2.292,Country
0.691,-8.441,Country
0.418,-12.526,Country
0.0303,-7.257999999999999,Country
0.4,-8.652999999999999,Country
0.1159999999999999,-4.49,Country
0.616,-14.27,Country
0.318,-7.317,Country
0.108,-2.276,Country
0.00496,-4.245,Country
0.0103,-6.17,Country
0.214,-5.726,Country
0.386,-11.746,Country
0.551,-4.544,Country
0.0001899999999999,-5.417000000000001,Country
0.488,-10.761,Country
0.62,-7.922000000000001,Country
0.552,-21.014,Country
0.833,-12.212,Country
0.0141,-4.563,Country
0.00201,-4.979,Country
0.207,-6.604,Country
0.452,-10.875,Country
0.1169999999999999,-9.286,Country
0.799,-11.598,Country
0.0285,-3.662,Country
0.416,-4.767,Country
0.0172,-2.9730000000000003,Country
0.3389999999999999,-4.226,Country
0.0327,-5.947,Country
0.209,-10.312,Country
0.367,-6.34,Country
0.302,-4.621,Country
0.341,-8.231,Country
0.436,-4.688,Country
0.477,-4.127,Country
0.00547,-7.534,Country
0.677,-7.361000000000001,Country
0.0302,-8.15,Country
0.000108,-5.627999999999999,Country
0.000103,-9.189,Country
0.556,-9.793,Country
0.762,-13.444,Country
0.605,-11.512,Country
0.109,-14.081,Country
0.124,-3.762,Country
0.789,-7.194,Country
0.0064,-3.467,Country
0.0166,-4.171,Country
0.123,-4.813,Country
0.0125,-4.051,Country
0.105,-4.065,Country
0.6970000000000001,-10.579,Country
0.0146,-6.042000000000001,Country
0.0813,-5.996,Country
0.512,-6.295,Country
0.0457,-4.36,Country
0.5489999999999999,-8.832,Country
0.721,-18.102,Country
0.265,-8.772,Country
0.00248,-5.24,Country
0.0524,-9.174,Country
0.619,-7.635,Country
0.0316,-3.687,Country
0.0894,-5.305,Country
0.0642,-7.141,Country
0.49,-12.647,Country
0.27,-11.009,Country
0.475,-3.383,Country
0.087,-3.931,Country
0.821,-15.701,Country
0.354,-6.167999999999999,Country
0.411,-6.658,Country
0.178,-7.019,Country
0.354,-6.613,Country
0.21,-9.694,Country
0.506,-8.169,Country
0.0438,-6.45,Country
0.0497,-4.586,Country
0.061,-7.842,Country
0.47,-7.747000000000001,Country
0.00236,-5.126,Country
0.43,-6.013999999999999,Country
0.0366,-4.229,Country
0.0105,-6.497000000000001,Country
0.684,-9.623,Country
0.0607,-6.496,Country
0.0541,-3.629,Country
0.0716,-5.772,Country
0.192,-7.724,Country
0.281,-5.375,Country
0.108,-4.561,Country
0.441,-6.96,Country
0.121,-4.716,Country
0.17,-5.146,Country
0.152,-10.554,Country
0.0176,-3.774,Country
0.0935,-2.918,Country
0.26,-6.986000000000001,Country
0.00396,-5.894,Country
0.00714,-12.779000000000002,Country
0.0255,-5.487,Country
0.0523,-11.401,Country
0.242,-5.236000000000001,Country
0.0265,-5.5,Country
0.158,-7.228,Country
0.11,-7.775,Country
0.00413,-6.799,Country
0.0442,-4.906000000000001,Country
0.00201,-7.712000000000001,Country
0.263,-6.715,Country
0.109,-11.718,Country
0.013,-5.982,Country
0.7709999999999999,-9.953,Country
0.539,-10.075,Country
0.508,-5.761,Country
0.4539999999999999,-9.473,Country
0.311,-7.883999999999999,Country
0.0921,-5.175,Country
0.1669999999999999,-10.162,Country
0.00503,-6.495,Country
0.033,-5.071000000000001,Country
0.0907,-6.406000000000001,Country
0.341,-5.683,Country
0.0104,-1.723,Country
0.723,-12.172,Country
0.00392,-9.672,Country
0.337,-7.228,Country
0.752,-9.109,Country
0.318,-6.97,Country
0.0172,-6.899,Country
0.00297,-4.458,Country
0.0835,-3.366,Country
0.0765,-4.513,Country
0.843,-9.124,Country
0.0432,-4.478,Country
0.346,-11.882,Country
0.245,-9.223,Country
0.00292,-4.388999999999999,Country
0.411,-6.516,Country
0.152,-11.863,Country
0.7559999999999999,-5.182,Country
0.0399,-5.228,Country
0.425,-4.317,Country
0.131,-5.994,Country
0.0759,-4.336,Country
0.7979999999999999,-5.856,Country
0.267,-6.644,Country
0.416,-10.744000000000002,Country
0.00879,-6.596,Country
0.0706,-5.005,Country
0.8909999999999999,-16.807000000000002,Country
0.00881,-2.799,Country
0.244,-5.744,Country
0.00144,-4.405,Country
0.336,-8.632,Country
0.882,-15.944,Country
0.201,-5.085,Country
0.0888,-5.1080000000000005,Country
0.183,-6.688,Country
0.0202,-4.84,Country
0.145,-8.795,Country
0.228,-14.622,Country
0.108,-5.768,Country
0.722,-7.546,Country
0.00782,-2.2230000000000003,Country
0.0328,-4.732,Country
0.0574,-4.427,Country
0.26,-18.168,Country
0.62,-7.557,Country
0.8640000000000001,-12.619000000000002,Country
0.826,-6.727,Country
0.141,-7.84,Country
0.437,-7.263,Country
0.0859,-3.655,Country
0.106,-4.553,Country
0.3829999999999999,-10.465,Country
0.12,-5.029,Country
0.37,-7.381,Country
0.861,-7.882999999999999,Country
0.0682,-5.126,Country
0.0249,-5.517,Country
0.774,-8.634,Country
0.0236,-3.575,Country
0.373,-7.029,Country
0.887,-10.176,Country
0.00232,-5.647,Country
0.0544,-7.077000000000001,Country
0.2319999999999999,-3.937,Country
0.062,-4.582,Country
0.0899,-3.82,Country
0.0793,-4.5360000000000005,Country
0.5539999999999999,-6.507999999999999,Country
0.981,-10.132,Country
0.0979,-8.325,Country
0.324,-7.112,Country
0.614,-6.908,Country
0.0299,-3.669,Country
0.0925,-7.876,Country
0.437,-6.928999999999999,Country
0.292,-5.099,Country
0.00674,-4.0360000000000005,Country
0.439,-4.854,Country
0.0233,-5.027,Country
0.00564,-6.234,Country
0.153,-5.318,Country
0.131,-5.26,Country
0.287,-8.142999999999999,Country
0.00343,-5.105,Country
0.0342,-2.807,Country
0.239,-6.228,Country
0.238,-7.335,Country
0.207,-4.086,Country
0.381,-6.464,Country
0.0376,-6.271,Country
0.31,-6.246,Country
0.251,-5.466,Country
0.0252,-5.606,Country
0.0206,-6.238,Country
0.00514,-6.4110000000000005,Country
0.0334,-15.703,Country
0.0916,-7.275,Country
0.0513,-6.95,Country
0.0269,-5.727,Country
0.0165,-4.716,Country
0.141,-6.675,Country
0.596,-12.609000000000002,Country
0.149,-5.907,Country
0.125,-5.428,Country
0.0756,-4.81,Country
0.535,-11.018,Country
0.67,-9.065,Country
0.593,-9.602,Country
0.22,-16.924,Country
0.0755,-5.709,Country
0.159,-5.415,Country
0.569,-11.818,Country
0.26,-5.954,Country
0.124,-4.539,Country
0.645,-7.444,Country
0.00112,-4.391,Country
0.423,-9.67,Country
0.0001899999999999,-4.404,Country
0.0328,-3.613,Country
0.00685,-6.393,Country
0.163,-5.777,Country
0.0071099999999999,-5.5360000000000005,Country
0.527,-5.78,Country
0.0304,-3.537,Country
0.583,-9.771,Country
0.0738,-5.3660000000000005,Country
0.00533,-5.242000000000001,Country
0.173,-6.666,Country
0.59,-5.002,Country
0.0183,-12.573,Country
0.0355,-5.684,Country
0.0072299999999999,-7.138,Country
0.0629,-9.247,Country
0.0763,-5.053999999999999,Country
0.6890000000000001,-11.621,Country
0.382,-5.021,Country
0.0183,-4.879,Country
0.481,-10.873,Country
0.083,-4.394,Country
0.246,-11.525,Country
0.0282,-4.525,Country
0.00873,-8.067,Country
0.0873,-7.765,Country
0.0503,-4.1530000000000005,Country
0.785,-15.51,Country
0.00524,-6.5520000000000005,Country
0.00196,-4.364,Country
0.726,-6.931,Country
0.475,-9.57,Country
0.0036299999999999,-5.928999999999999,Country
0.0222,-7.677,Country
0.015,-8.286,Country
0.122,-5.422999999999999,Country
0.682,-13.856,Country
0.385,-8.511000000000001,Country
0.0382,-5.752999999999999,Country
0.528,-10.785,Country
0.0924,-6.537999999999999,Country
0.259,-2.344,Country
0.4629999999999999,-8.449,Country
0.0137,-4.03,Country
0.0574,-5.107,Country
0.0328,-2.529,Country
0.00275,-5.544,Country
0.252,-7.29,Country
0.659,-8.376,Country
0.524,-9.277,Country
0.23,-14.548,Country
0.257,-6.284,Country
0.27,-4.893,Country
0.8,-4.432,Country
0.63,-7.276,Country
0.44,-6.374,Country
0.226,-4.873,Country
0.8759999999999999,-8.12,Country
0.00351,-4.88,Country
0.00994,-2.57,Country
0.472,-5.79,Country
0.198,-7.914,Country
0.0262,-3.744,Country
0.0914,-4.644,Country
0.0488,-3.627,Country
0.00133,-3.998,Country
0.552,-9.929,Country
0.259,-7.287000000000001,Country
0.322,-12.728,Country
0.0075,-7.042999999999999,Country
0.181,-12.145,Country
0.3979999999999999,-6.934,Country
0.1169999999999999,-3.867,Country
0.148,-5.191,Country
0.568,-19.024,Country
0.0332,-3.889,Country
0.417,-5.952999999999999,Country
0.7490000000000001,-6.919,Country
0.292,-4.668,Country
0.162,-5.092,Country
0.426,-8.124,Country
0.5489999999999999,-16.733,Country
0.0159,-6.107,Country
0.171,-10.77,Country
0.785,-13.972,Country
0.309,-6.064,Country
0.495,-15.339,Country
0.797,-5.399,Country
0.0889,-4.266,Country
0.0824,-7.032,Country
0.7140000000000001,-8.724,Country
0.306,-4.039,Country
0.759,-12.811,Country
0.728,-7.585,Country
0.2319999999999999,-6.178999999999999,Country
0.466,-9.213,Country
0.178,-7.047999999999999,Country
0.0066099999999999,-3.162,Country
0.518,-7.65,Country
0.354,-5.039,Country
0.00626,-7.029,Country
0.119,-8.135,Country
0.76,-9.533,Country
0.492,-8.201,Country
0.306,-3.225,Country
0.0202,-5.903,Country
0.272,-6.494,Country
0.794,-8.419,Country
0.412,-6.582000000000001,Country
0.0688,-3.828,Country
0.428,-10.27,Country
0.093,-5.7170000000000005,Country
0.204,-3.144,Country
0.0123,-3.187,Country
0.291,-11.061,Country
0.6579999999999999,-14.948,Country
0.284,-5.806,Country
0.23,-6.799,Country
0.473,-6.461,Country
0.492,-7.728,Country
0.0762,-8.545,Country
0.154,-6.32,Country
0.038,-6.683,Country
0.00762,-5.47,Country
0.634,-7.542999999999999,Country
0.0892,-5.726,Country
0.324,-6.232,Country
0.359,-5.051,Country
0.1369999999999999,-6.156000000000001,Country
0.266,-3.897,Country
0.0222,-4.718999999999999,Country
0.522,-5.148,Country
0.122,-5.996,Country
0.342,-4.147,Country
0.634,-13.873,Country
0.742,-8.841000000000001,Country
0.0491,-5.246,Country
0.168,-6.015,Country
0.121,-3.96,Country
0.6509999999999999,-16.651,Country
0.111,-5.438,Country
0.355,-9.382,Country
0.0125,-5.12,Country
0.0843,-4.912,Country
0.0527,-4.476,Country
0.931,-12.803,Country
0.2189999999999999,-8.093,Country
0.0534,-5.004,Country
0.00474,-4.387,Country
0.237,-8.187000000000001,Country
0.7290000000000001,-6.934,Country
0.282,-7.734,Country
0.0159,-4.421,Country
0.451,-13.599,Country
0.0547,-5.194,Country
0.301,-9.383,Country
0.0429,-5.582999999999999,Country
0.413,-7.905,Country
0.496,-7.762,Country
0.0197,-12.324000000000002,Country
0.208,-12.538,Country
0.6759999999999999,-7.542999999999999,Country
0.22,-4.465,Country
0.000283,-4.634,Country
0.0884,-12.201,Country
0.584,-6.837000000000001,Country
0.626,-8.797,Country
0.0011099999999999,-4.178,Country
0.745,-12.194,Country
0.00299,-4.867,Country
0.267,-6.533,Country
0.105,-4.205,Country
0.0298,-4.279,Country
0.0166,-5.636,Country
0.321,-6.31,Country
0.66,-8.741,Country
0.0051,-3.192,Country
0.2769999999999999,-8.408999999999999,Country
0.109,-6.459,Country
0.00471,-4.323,Country
0.0506,-5.271,Country
0.249,-5.4110000000000005,Country
0.358,-7.694,Country
0.401,-8.72,Country
0.598,-11.192,Country
0.0081599999999999,-5.8660000000000005,Country
0.226,-11.675,Country
0.3939999999999999,-6.185,Country
0.1669999999999999,-6.242999999999999,Country
0.49,-14.605,Country
0.00913,-3.885,Country
0.244,-10.118,Country
0.109,-7.068,Country
0.5539999999999999,-3.275,Country
0.306,-5.776,Country
0.122,-14.904000000000002,Country
0.213,-6.796,Country
0.679,-9.647,Country
0.931,-24.385,Country
0.136,-5.641,Country
0.623,-15.112,Country
0.885,-15.554,Country
0.7959999999999999,-6.722,Country
0.348,-7.256,Country
0.616,-9.928,Country
0.7759999999999999,-7.602,Country
0.2019999999999999,-9.545,Country
0.624,-7.512,Country
0.152,-7.19,Country
0.878,-7.749,Country
0.000185,-5.165,Country
0.397,-4.455,Country
0.0724,-8.746,Country
0.5489999999999999,-18.071,Country
0.1689999999999999,-4.369,Country
0.000964,-4.408,Country
0.0166,-5.674,Country
0.0116,-5.669,Country
0.0559999999999999,-5.343999999999999,Country
0.0328,-3.317,Country
0.0195,-6.215,Country
0.0898,-14.352,Country
0.348,-6.611000000000001,Country
0.0111,-5.671,Country
0.0122,-5.058,Country
0.72,-10.799,Country
0.0399,-4.803,Country
0.437,-9.504,Country
0.214,-5.355,Country
0.00856,-3.339,Country
0.5329999999999999,-7.462000000000001,Country
0.0564,-3.559,Country
0.901,-9.881,Country
0.0108,-4.203,Country
0.059,-5.379,Country
0.8240000000000001,-14.149,Country
0.0397,-5.236000000000001,Country
0.00905,-8.306000000000001,Country
0.3379999999999999,-2.688,Country
0.903,-12.56,Country
0.858,-10.630999999999998,Country
0.00848,-5.452000000000001,Country
0.8029999999999999,-9.964,Country
0.643,-6.837999999999999,Country
0.053,-5.695,Country
0.00409,-5.997999999999999,Country
0.451,-12.187,Country
0.0183,-4.009,Country
0.0812,-5.544,Country
0.713,-15.67,Country
0.6970000000000001,-8.83,Country
0.629,-11.328,Country
0.217,-6.134,Country
0.287,-11.786,Country
0.0057,-4.248,Country
0.108,-10.999,Country
0.191,-7.991,Country
0.405,-8.067,Country
0.6629999999999999,-8.015,Country
0.0145,-6.751,Country
0.0774,-6.214,Country
0.4539999999999999,-2.713,Country
0.067,-6.981,Country
0.685,-10.803,Country
0.13,-7.606,Country
0.135,-5.527,Country
0.575,-6.318,Country
0.145,-8.642000000000001,Country
0.00137,-7.06,Country
0.142,-5.065,Country
0.023,-5.096,Country
0.862,-11.308,Country
0.144,-5.417000000000001,Country
0.589,-4.172,Country
0.618,-11.566,Country
0.362,-12.538,Country
0.442,-6.999,Country
0.122,-5.222,Country
0.275,-7.506,Country
0.171,-4.873,Country
0.0247,-5.872999999999999,Country
0.407,-9.614,Country
0.628,-10.638,Country
0.0166,-4.425,Country
0.153,-10.473,Country
0.517,-8.75,Country
0.104,-6.034,Country
0.113,-6.171,Country
0.187,-4.868,Country
0.0257,-6.37,Country
0.3989999999999999,-6.698,Country
0.307,-11.571,Country
0.467,-5.367999999999999,Country
0.225,-7.367999999999999,Country
0.307,-8.133,Country
0.422,-5.476,Country
0.314,-16.227999999999998,Country
0.0113,-5.111000000000001,Country
0.115,-6.136,Country
0.0989,-3.858,Country
0.0127,-7.0520000000000005,Country
0.0564,-7.242000000000001,Country
0.594,-7.0,Country
0.602,-6.815,Country
0.0764,-4.285,Country
0.509,-8.197000000000001,Country
0.0266,-3.714,Country
0.00437,-6.587000000000001,Country
0.0725,-5.698,Country
0.00922,-4.956,Country
0.159,-7.93,Country
0.0301,-5.052,Country
0.305,-11.758,Country
0.000375,-3.205,Country
0.391,-8.967,Country
0.3339999999999999,-18.253,Country
0.00161,-4.315,Country
0.0251,-6.016,Country
0.254,-8.207,Country
0.715,-10.76,Country
0.25,-5.417000000000001,Country
0.0523,-6.537999999999999,Country
0.0673,-6.153,Country
0.226,-15.938,Country
0.604,-13.777,Country
0.1119999999999999,-5.591,Country
0.789,-10.093,Country
0.0036899999999999,-5.121,Country
0.0249,-5.182,Country
0.00264,-4.743,Country
0.899,-10.169,Country
0.0161,-6.928,Country
0.0259,-12.864,Country
0.166,-4.47,Country
0.349,-7.922999999999999,Country
0.2019999999999999,-5.895,Country
0.0029,-5.702999999999999,Country
0.275,-7.25,Country
0.25,-4.898,Country
0.828,-11.592,Country
0.456,-4.297,Country
0.8440000000000001,-15.339,Country
0.207,-4.636,Country
0.0508,-4.078,Country
0.206,-4.6,Country
0.1,-5.935,Country
0.0293,-5.984,Country
0.0576,-4.959,Country
0.606,-4.478,Country
0.154,-15.828,Country
0.6779999999999999,-12.117,Country
