popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
57.0,0.51,0.731,143373.0,0.204,2.02e-05,11.0,0.0894,-18.934,1.0,0.0727,121.81700000000001,0.6990000000000001,Country
44.0,0.21,0.737,172035.0,0.602,1.17e-06,8.0,0.211,-5.766,1.0,0.0738,140.034,0.794,Country
59.0,0.0207,0.434,195307.0,0.921,0.00209,10.0,0.1159999999999999,-2.248,0.0,0.0688,171.945,0.426,Country
63.0,0.0246,0.644,214387.0,0.89,2.57e-05,2.0,0.103,-6.992999999999999,1.0,0.0332,112.027,0.619,Country
53.0,0.0578,0.5429999999999999,216413.0,0.759,2.26e-06,0.0,0.977,-8.792,1.0,0.0279999999999999,116.005,0.6970000000000001,Country
36.0,0.544,0.614,228960.0,0.5770000000000001,0.0,9.0,0.322,-7.126,1.0,0.0267,74.178,0.594,Country
45.0,0.782,0.5760000000000001,212533.0,0.478,0.0,11.0,0.119,-6.898,1.0,0.0397,159.983,0.873,Country
50.0,0.000354,0.272,204402.0,0.908,0.0362,11.0,0.18,-7.928,0.0,0.103,160.91299999999998,0.38,Country
49.0,0.545,0.481,227067.0,0.4379999999999999,0.0,0.0,0.113,-4.963,1.0,0.0327,134.95,0.0694,Country
52.0,0.883,0.517,261453.0,0.271,0.0,7.0,0.111,-7.467,1.0,0.0342,189.66299999999998,0.1889999999999999,Country
40.0,0.124,0.669,198627.0,0.7170000000000001,0.0,0.0,0.051,-5.124,1.0,0.0239,112.025,0.754,Country
36.0,0.000892,0.509,237627.0,0.847,1.14e-06,8.0,0.363,-4.335,0.0,0.0489,123.89,0.59,Country
39.0,0.0107,0.545,206507.0,0.833,2.95e-05,8.0,0.1689999999999999,-5.145,1.0,0.0283,90.042,0.695,Country
34.0,0.0972,0.794,173027.0,0.768,0.0441,7.0,0.0831,-10.229,1.0,0.0424,133.95,0.962,Country
44.0,0.138,0.623,99773.0,0.5720000000000001,0.0,5.0,0.132,-7.105,1.0,0.0323,109.37700000000001,0.8440000000000001,Country
46.0,0.163,0.675,170173.0,0.7,0.0,4.0,0.0583,-8.677,1.0,0.0362,125.555,0.906,Country
39.0,0.446,0.594,-1.0,0.506,0.0,5.0,0.0616,-5.487,1.0,0.0267,135.809,0.268,Country
41.0,0.441,0.63,238893.0,0.451,0.256,0.0,0.1,-12.337,0.0,0.0267,110.943,0.272,Country
58.0,0.708,0.556,189507.0,0.4379999999999999,9.86e-06,9.0,0.526,-9.722,0.0,0.0522,94.911,0.46,Country
40.0,0.773,0.601,310960.0,0.327,0.0,1.0,0.0814,-8.872,1.0,0.0321,126.009,0.324,Country
47.0,0.00373,0.605,190148.0,0.737,9.91e-06,7.0,0.0996,-5.73,1.0,0.027,107.991,0.604,Country
43.0,0.332,0.669,188467.0,0.812,0.0,10.0,0.0941,-8.14,1.0,0.0341,75.132,0.961,Country
62.0,0.0663,0.588,224107.0,0.722,0.0,6.0,0.0721,-4.667,1.0,0.0289,145.931,0.243,Country
43.0,0.106,0.3939999999999999,270800.0,0.851,0.0,6.0,0.2269999999999999,-4.301,1.0,0.0526,191.96200000000002,0.469,Country
38.0,0.642,0.547,-1.0,0.385,0.00176,5.0,0.111,-8.868,1.0,0.0267,163.799,0.515,Country
42.0,0.00324,0.74,-1.0,0.821,0.0,8.0,0.156,-4.779,1.0,0.217,147.96200000000002,0.609,Country
66.0,0.13,0.441,-1.0,0.547,0.000143,4.0,0.109,-12.222,1.0,0.0337,134.753,0.716,Country
58.0,0.0418,0.475,209587.0,0.936,0.0,5.0,0.0873,-2.545,1.0,0.0413,151.988,0.598,Country
49.0,0.735,0.615,300453.0,0.41,4.52e-05,11.0,0.103,-12.057,1.0,0.0313,128.855,0.2739999999999999,Country
37.0,0.861,0.682,196053.0,0.335,0.000187,3.0,0.127,-11.61,1.0,0.0249,83.926,0.405,Country
36.0,0.386,0.5770000000000001,238560.0,0.391,0.0,10.0,0.119,-7.15,1.0,0.0275,128.804,0.2239999999999999,Country
40.0,0.0384,0.595,219627.0,0.4,0.000331,0.0,0.267,-14.842,1.0,0.0277,81.711,0.784,Country
45.0,0.526,0.625,192427.0,0.523,0.0564,1.0,0.252,-14.647,0.0,0.0311,148.03,0.723,Country
51.0,0.0662,0.601,224667.0,0.821,0.0,11.0,0.111,-5.672000000000001,1.0,0.043,111.03200000000001,0.617,Country
62.0,0.541,0.675,182973.0,0.4479999999999999,0.0135,11.0,0.126,-13.175,0.0,0.0389,101.344,0.441,Country
60.0,0.362,0.61,228493.0,0.497,0.0,1.0,0.107,-4.885,1.0,0.027,125.029,0.163,Country
50.0,0.322,0.632,264200.0,0.736,0.0,0.0,0.3389999999999999,-13.945,1.0,0.0481,136.373,0.7440000000000001,Country
61.0,0.0603,0.485,-1.0,0.726,1.75e-05,5.0,0.225,-4.2,1.0,0.0327,140.781,0.288,Country
46.0,0.0616,0.589,243213.0,0.745,0.0,3.0,0.33,-6.0520000000000005,0.0,0.0289,111.07799999999999,0.742,Country
50.0,0.44,0.5870000000000001,266320.0,0.8,1.74e-06,7.0,0.3779999999999999,-5.0760000000000005,1.0,0.0323,124.052,0.479,Country
45.0,0.565,0.507,204133.0,0.3829999999999999,1.13e-06,9.0,0.151,-11.158,1.0,0.0398,97.553,0.3879999999999999,Country
41.0,0.11,0.6609999999999999,184267.0,0.6679999999999999,0.0,5.0,0.3279999999999999,-3.979,0.0,0.0312,130.085,0.7609999999999999,Country
44.0,0.0098,0.416,354400.0,0.82,2.03e-05,7.0,0.2269999999999999,-7.901,1.0,0.0564,112.527,0.772,Country
40.0,0.0982,0.519,226439.0,0.669,1.36e-06,5.0,0.215,-5.159,1.0,0.0297,122.93,0.494,Country
51.0,0.142,0.5920000000000001,229760.0,0.812,0.0,1.0,0.14,-4.334,0.0,0.0399,140.486,0.5770000000000001,Country
58.0,0.7509999999999999,0.6559999999999999,265173.0,0.346,0.000576,0.0,0.1119999999999999,-11.409,1.0,0.0409999999999999,129.531,0.503,Country
54.0,0.922,0.632,192427.0,0.254,9.06e-05,3.0,0.13,-10.898,1.0,0.0338,106.02600000000001,0.2319999999999999,Country
53.0,0.8540000000000001,0.632,151427.0,0.5589999999999999,0.000103,5.0,0.127,-10.49,1.0,0.0674,182.942,0.884,Country
39.0,0.377,0.526,250440.0,0.858,0.0,3.0,0.0941,-2.09,1.0,0.0586,135.965,0.442,Country
54.0,0.26,0.586,199587.0,0.675,0.0,7.0,0.144,-7.819,1.0,0.0776,143.921,0.473,Country
40.0,0.0093099999999999,0.555,197968.0,0.67,2.98e-05,4.0,0.2769999999999999,-5.763999999999999,1.0,0.0315,148.018,0.487,Country
45.0,0.216,0.57,218507.0,0.897,0.0,1.0,0.138,-4.62,1.0,0.0964,92.134,0.547,Country
69.0,0.1009999999999999,0.5579999999999999,243707.0,0.7190000000000001,0.0,11.0,0.212,-5.603,1.0,0.0419,158.031,0.483,Country
61.0,0.42,0.46,235107.0,0.505,0.0,9.0,0.134,-5.487,1.0,0.0266,135.757,0.22,Country
56.0,0.0619,0.7859999999999999,167979.0,0.8,0.0,7.0,0.247,-6.778,1.0,0.273,90.03,0.708,Country
53.0,0.313,0.59,216733.0,0.85,0.0,4.0,0.1159999999999999,-4.419,1.0,0.0582,102.265,0.415,Country
36.0,0.0744,0.541,198226.0,0.669,0.0,9.0,0.165,-6.223,1.0,0.0422,140.026,0.3829999999999999,Country
46.0,0.308,0.5489999999999999,239960.0,0.627,0.0,4.0,0.183,-6.209,1.0,0.0279,77.98100000000001,0.457,Country
39.0,0.812,0.5529999999999999,239267.0,0.302,7.46e-05,7.0,0.22,-15.96,1.0,0.0376,78.085,0.6709999999999999,Country
35.0,0.914,0.401,199960.0,0.278,0.00573,9.0,0.119,-10.257,0.0,0.032,118.75,0.376,Country
40.0,0.755,0.569,298706.0,0.303,0.0,3.0,0.372,-11.835,1.0,0.0379,117.06,0.414,Country
56.0,0.128,0.516,250000.0,0.6579999999999999,0.00787,0.0,0.0898,-7.906000000000001,1.0,0.0345,164.104,0.256,Country
70.0,0.642,0.503,241467.0,0.536,0.00143,4.0,0.111,-7.229,1.0,0.0259,90.96600000000001,0.21,Country
56.0,0.129,0.642,196227.0,0.8059999999999999,0.0,6.0,0.193,-5.86,1.0,0.141,149.94299999999998,0.59,Country
38.0,0.026,0.732,239419.0,0.721,0.0,9.0,0.39,-4.595,1.0,0.0609,113.046,0.74,Country
40.0,0.0358,0.4639999999999999,240733.0,0.887,0.0,11.0,0.118,-3.189,1.0,0.192,167.937,0.638,Country
49.0,0.142,0.593,-1.0,0.457,0.00221,6.0,0.0553,-8.74,1.0,0.0286,143.773,0.366,Country
46.0,0.217,0.748,167947.0,0.93,1.74e-05,4.0,0.126,-4.465,1.0,0.0359,120.025,0.967,Country
42.0,0.235,0.639,176325.0,0.713,0.0,9.0,0.244,-6.73,0.0,0.0286,95.94,0.657,Country
43.0,0.226,0.5670000000000001,161239.0,0.767,0.0,9.0,0.11,-3.904,0.0,0.119,80.105,0.679,Country
46.0,0.387,0.488,230747.0,0.2289999999999999,0.0,11.0,0.0803,-10.031,1.0,0.0317,151.571,0.288,Country
39.0,0.932,0.431,227533.0,0.182,4.48e-06,0.0,0.0943,-11.925999999999998,1.0,0.031,97.436,0.256,Country
53.0,0.000624,0.4639999999999999,192360.0,0.843,2.46e-06,8.0,0.349,-3.606,1.0,0.0377,157.863,0.703,Country
43.0,0.379,0.605,184107.0,0.812,0.0,0.0,0.0756,-3.386,1.0,0.0695,94.825,0.938,Country
50.0,0.00164,0.645,187040.0,0.792,0.000126,9.0,0.0799,-8.671,1.0,0.0304,131.388,0.705,Country
43.0,0.511,0.5489999999999999,229573.0,0.65,0.0,2.0,0.155,-4.267,1.0,0.0258,149.85399999999998,0.6,Country
48.0,0.7,0.687,154533.0,0.505,4.19e-06,8.0,0.0748,-8.349,1.0,0.026,101.022,0.885,Country
41.0,0.573,0.613,149307.0,0.5539999999999999,0.0,9.0,0.173,-8.495,1.0,0.0267,70.303,0.787,Country
45.0,0.311,0.589,259893.0,0.667,0.0345,9.0,0.0834,-7.341,0.0,0.0319,101.28,0.4039999999999999,Country
43.0,0.315,0.6459999999999999,167000.0,0.499,0.0009019999999999,7.0,0.168,-11.247,1.0,0.026,105.84200000000001,0.75,Country
45.0,0.046,0.3989999999999999,211093.0,0.7809999999999999,0.0552,9.0,0.105,-12.421,1.0,0.0925,186.72,0.691,Country
46.0,0.3289999999999999,0.662,191467.0,0.507,0.000136,7.0,0.0613,-15.319,1.0,0.0341,94.69,0.8,Country
46.0,0.373,0.634,187373.0,0.6459999999999999,0.0,2.0,0.0853,-4.937,1.0,0.0356,88.834,0.512,Country
50.0,0.00492,0.583,234587.0,0.862,0.0,0.0,0.12,-5.803999999999999,1.0,0.0337,112.95299999999999,0.6709999999999999,Country
69.0,0.0191,0.457,208960.0,0.948,0.0,10.0,0.0536,-3.364,1.0,0.0354,148.0,0.878,Country
34.0,0.922,0.331,274400.0,0.106,0.0,2.0,0.0884,-12.565,1.0,0.0363,75.03399999999999,0.4029999999999999,Country
47.0,0.165,0.614,189107.0,0.625,0.0,9.0,0.11,-5.814,1.0,0.0341,115.00299999999999,0.278,Country
39.0,0.405,0.7040000000000001,193933.0,0.628,0.0,5.0,0.316,-6.678,1.0,0.027,120.027,0.715,Country
42.0,0.195,0.647,246267.0,0.746,0.0,2.0,0.0271,-10.597,1.0,0.0437,98.991,0.946,Country
44.0,0.474,0.685,207133.0,0.4479999999999999,2.6e-06,0.0,0.106,-8.818999999999999,0.0,0.0294,89.994,0.514,Country
44.0,0.0413,0.401,239413.0,0.863,0.0,2.0,0.0689,-4.339,1.0,0.0482,184.033,0.674,Country
56.0,0.0675,0.609,184653.0,0.489,0.0,0.0,0.1009999999999999,-12.9,1.0,0.0383,97.163,0.132,Country
38.0,0.0998,0.405,232347.0,0.415,0.0,2.0,0.0775,-8.747,1.0,0.0277,183.85299999999998,0.2289999999999999,Country
35.0,0.1009999999999999,0.442,249840.0,0.447,0.0,0.0,0.0962,-8.838,1.0,0.0252,149.65200000000002,0.16,Country
60.0,0.0188,0.648,174680.0,0.8029999999999999,0.0,10.0,0.0859,-6.357,1.0,0.0371,97.99799999999999,0.858,Country
67.0,0.216,0.638,190640.0,0.8540000000000001,0.0,1.0,0.0357,-4.664,1.0,0.11,93.869,0.8590000000000001,Country
54.0,0.0358,0.779,198440.0,0.633,0.0,7.0,0.0901,-11.643,1.0,0.0305,127.167,0.7,Country
53.0,0.0367,0.581,301053.0,0.446,7.45e-06,4.0,0.293,-9.236,1.0,0.0316,135.793,0.249,Country
65.0,0.479,0.6,201493.0,0.56,0.0,8.0,0.111,-6.311,1.0,0.0325,139.469,0.417,Country
38.0,0.731,0.631,177240.0,0.309,0.00275,10.0,0.106,-16.647000000000002,1.0,0.0276,74.542,0.552,Country
53.0,0.00518,0.589,204707.0,0.688,0.0,0.0,0.0937,-4.564,1.0,0.0289999999999999,145.928,0.37,Country
36.0,0.221,0.53,287370.0,0.5820000000000001,0.0,2.0,0.258,-5.034,1.0,0.0254,75.132,0.375,Country
42.0,0.111,0.6759999999999999,278267.0,0.502,0.00488,7.0,0.216,-9.738,1.0,0.0258,102.306,0.638,Country
46.0,0.165,0.7759999999999999,276373.0,0.691,0.121,9.0,0.344,-8.331,1.0,0.0333,120.00299999999999,0.897,Country
36.0,0.6659999999999999,0.5539999999999999,157293.0,0.254,5.8200000000000005e-05,4.0,0.131,-16.202,1.0,0.0336,104.69,0.674,Country
56.0,0.435,0.5710000000000001,213573.0,0.611,0.000148,5.0,0.1009999999999999,-7.099,1.0,0.033,109.939,0.38,Country
59.0,0.213,0.726,188387.0,0.711,1.41e-06,7.0,0.326,-7.728,1.0,0.0414,105.03399999999999,0.708,Country
51.0,0.0642,0.665,207529.0,0.626,0.0,10.0,0.153,-7.693,1.0,0.0429,84.971,0.66,Country
46.0,0.00522,0.598,217693.0,0.936,0.0178,10.0,0.2189999999999999,-6.313,1.0,0.0354,144.059,0.898,Country
82.0,0.6759999999999999,0.552,193200.0,0.402,0.0,11.0,0.0928,-7.431,1.0,0.0262,103.31299999999999,0.382,Country
54.0,0.0439,0.5,189728.0,0.741,0.0,2.0,0.0898,-5.281000000000001,1.0,0.031,76.015,0.5539999999999999,Country
42.0,0.0404,0.54,191164.0,0.847,0.0,6.0,0.26,-4.229,1.0,0.0456,140.019,0.733,Country
41.0,0.186,0.515,232467.0,0.535,0.0,4.0,0.134,-6.492000000000001,1.0,0.0329,180.046,0.379,Country
40.0,0.0814,0.773,227748.0,0.7040000000000001,2.29e-06,7.0,0.181,-8.501,1.0,0.0393,119.95100000000001,0.12,Country
39.0,0.79,0.5770000000000001,186587.0,0.265,0.0,2.0,0.114,-11.462,1.0,0.0273,83.381,0.365,Country
53.0,0.00783,0.612,161160.0,0.794,2.27e-06,2.0,0.416,-4.57,1.0,0.0424,115.936,0.8059999999999999,Country
44.0,0.00788,0.627,242760.0,0.841,1.47e-06,1.0,0.0552,-5.885,0.0,0.0316,105.995,0.73,Country
37.0,0.000454,0.691,227867.0,0.589,0.00039,1.0,0.109,-7.534,1.0,0.0341,95.00299999999999,0.0776,Country
39.0,0.0496,0.634,237871.0,0.8,0.0,1.0,0.166,-6.053,1.0,0.0366,118.02,0.867,Country
63.0,0.0112,0.523,228640.0,0.865,0.0,7.0,0.153,-4.697,1.0,0.0989,135.115,0.325,Country
34.0,0.226,0.4479999999999999,238080.0,0.667,0.0,6.0,0.228,-4.343999999999999,1.0,0.0345,159.887,0.451,Country
51.0,0.0391,0.713,266480.0,0.8390000000000001,0.000475,7.0,0.0753,-4.797,1.0,0.0544,113.04700000000001,0.746,Country
46.0,0.0721,0.691,180733.0,0.816,0.0,1.0,0.141,-5.103,1.0,0.0549,104.03399999999999,0.654,Country
65.0,0.00527,0.541,171440.0,0.87,0.0,1.0,0.0867,-4.7410000000000005,1.0,0.122,179.975,0.665,Country
54.0,0.28,0.5329999999999999,206907.0,0.757,0.0232,0.0,0.103,-4.585,1.0,0.0313,114.999,0.32,Country
37.0,0.17,0.59,161240.0,0.653,0.0,7.0,0.31,-8.877,1.0,0.18,168.079,0.397,Country
40.0,0.0329,0.493,246227.0,0.49,0.0,10.0,0.245,-10.316,1.0,0.0345,122.087,0.159,Country
46.0,0.0116,0.416,289560.0,0.747,0.000124,11.0,0.0625,-7.752999999999999,0.0,0.0519,170.107,0.304,Country
46.0,0.193,0.637,167093.0,0.537,0.0028399999999999,4.0,0.3,-12.905,1.0,0.0275,96.421,0.7170000000000001,Country
70.0,0.3989999999999999,0.5870000000000001,221173.0,0.5589999999999999,6.69e-06,1.0,0.0992,-7.742000000000001,1.0,0.0321,92.036,0.19,Country
49.0,0.0374,0.62,283560.0,0.8220000000000001,1.6e-05,2.0,0.0298,-3.5460000000000003,1.0,0.0379,104.95,0.7859999999999999,Country
63.0,0.00286,0.497,222013.0,0.927,1.26e-06,0.0,0.413,-4.52,1.0,0.0371,96.991,0.607,Country
48.0,0.0276,0.6970000000000001,227707.0,0.882,1.76e-05,4.0,0.083,-4.311,1.0,0.0397,102.05799999999999,0.812,Country
42.0,0.8390000000000001,0.41,215013.0,0.176,0.0048,7.0,0.109,-16.132,1.0,0.0355,145.571,0.499,Country
46.0,0.0845,0.532,223760.0,0.6459999999999999,3.1e-05,5.0,0.297,-6.487,1.0,0.0323,80.945,0.206,Country
60.0,0.0111,0.495,224480.0,0.936,0.000709,4.0,0.276,-7.196000000000001,0.0,0.0401,107.39399999999999,0.8370000000000001,Country
35.0,0.36,0.701,169253.0,0.371,0.0,5.0,0.12,-12.083,1.0,0.0304,88.01,0.397,Country
64.0,0.0665,0.485,211767.0,0.8340000000000001,0.0,9.0,0.28,-5.412999999999999,1.0,0.0715,90.93299999999999,0.659,Country
54.0,0.379,0.473,228000.0,0.382,3.79e-06,9.0,0.308,-9.268,1.0,0.0279,134.798,0.611,Country
55.0,0.239,0.583,169506.0,0.4589999999999999,0.0,9.0,0.111,-8.422,0.0,0.0304,99.809,0.357,Country
37.0,0.679,0.574,208760.0,0.389,0.000462,0.0,0.113,-6.926,1.0,0.0275,83.01700000000001,0.293,Country
51.0,0.000469,0.6829999999999999,219933.0,0.769,0.00226,11.0,0.303,-7.108,0.0,0.2269999999999999,142.827,0.475,Rap
63.0,0.354,0.898,-1.0,0.677,4.85e-06,1.0,0.449,-6.907,1.0,0.362,155.02,0.8640000000000001,Rap
61.0,0.4,0.578,179533.0,0.528,0.0,8.0,0.149,-7.169,1.0,0.2739999999999999,98.555,0.622,Rap
71.0,0.000192,0.5429999999999999,-1.0,0.952,7.8e-06,8.0,0.38,-3.65,1.0,0.0668,107.94200000000001,0.591,Rap
17.0,0.00355,0.589,181441.0,0.721,0.0325,7.0,0.193,-12.145,1.0,0.193,88.04899999999999,0.48,Rap
61.0,0.000136,0.518,-1.0,0.975,0.8270000000000001,8.0,0.42,-4.425,1.0,0.0575,154.059,0.32,Rap
63.0,0.0789,0.682,232960.0,0.799,7.1e-06,6.0,0.107,-6.16,1.0,0.0718,105.021,0.038,Rap
55.0,0.13,0.768,181025.0,0.7040000000000001,0.0,1.0,0.1989999999999999,-5.657,1.0,0.191,150.015,0.59,Rap
55.0,0.000608,0.76,128073.0,0.645,0.0,7.0,0.134,-4.988,1.0,0.0377,139.941,0.133,Rap
48.0,0.0021,0.657,172667.0,0.872,0.0,5.0,0.1889999999999999,-2.5980000000000003,1.0,0.26,151.135,0.439,Rap
85.0,0.013,0.7340000000000001,228367.0,0.6829999999999999,0.0,1.0,0.28,-6.105,1.0,0.0776,162.03799999999998,0.445,Rap
61.0,0.216,0.863,200800.0,0.815,0.0,11.0,0.0887,-6.242000000000001,0.0,0.2319999999999999,108.97200000000001,0.636,Rap
63.0,3.15e-05,0.4,198040.0,0.982,8.2e-05,8.0,0.133,-2.147,1.0,0.123,155.046,0.384,Rap
67.0,0.0281,0.6759999999999999,233507.0,0.415,0.0,9.0,0.0915,-9.752,1.0,0.508,193.206,0.146,Rap
53.0,0.34,0.713,-1.0,0.91,0.0,10.0,0.304,-5.586,0.0,0.282,83.02799999999999,0.51,Rap
51.0,0.0286,0.731,180006.0,0.872,0.000113,2.0,0.22,-6.34,1.0,0.0772,112.023,0.556,Rap
54.0,0.0702,0.777,-1.0,0.5579999999999999,0.0,1.0,0.092,-8.838,1.0,0.198,90.99600000000001,0.407,Rap
60.0,0.048,0.7859999999999999,222147.0,0.569,0.0,1.0,0.119,-5.461,1.0,0.125,82.027,0.288,Rap
74.0,0.136,0.906,235040.0,0.444,6.440000000000001e-05,4.0,0.173,-8.692,0.0,0.384,140.063,0.6779999999999999,Rap
57.0,0.0346,0.368,204693.0,0.871,0.0,2.0,0.0599,-3.395,0.0,0.106,84.585,0.527,Rap
79.0,0.172,0.959,204516.0,0.539,0.0,4.0,0.108,-6.611000000000001,0.0,0.0958,103.0,0.657,Rap
56.0,0.0454,0.7390000000000001,260000.0,0.812,0.0,8.0,0.205,-5.89,1.0,0.0811,102.01799999999999,0.7509999999999999,Rap
73.0,0.297,0.633,211160.0,0.6729999999999999,0.0,6.0,0.206,-6.403,0.0,0.258,86.77600000000001,0.659,Rap
52.0,0.0148,0.843,200494.0,0.564,3.72e-06,1.0,0.139,-8.494,1.0,0.201,101.009,0.322,Rap
61.0,0.00476,0.784,310399.0,0.457,0.0,1.0,0.25,-7.615,1.0,0.314,75.961,0.281,Rap
66.0,0.0023,0.51,157500.0,0.7070000000000001,0.0,3.0,0.436,-4.913,0.0,0.0675,147.85299999999998,0.318,Rap
56.0,0.135,0.586,195667.0,0.855,0.0,1.0,0.754,-3.4810000000000003,1.0,0.3229999999999999,80.105,0.5489999999999999,Rap
55.0,0.611,0.7709999999999999,156458.0,0.868,0.0,2.0,0.382,-6.093999999999999,1.0,0.214,134.936,0.502,Rap
66.0,0.284,0.472,211773.0,0.86,0.0,4.0,0.83,-3.967,0.0,0.0451,144.07299999999998,0.366,Rap
58.0,0.18,0.679,172013.0,0.528,5.47e-06,2.0,0.135,-7.372000000000001,1.0,0.187,106.439,0.882,Rap
84.0,0.0733,0.552,-1.0,0.76,0.0,0.0,0.0865,-4.706,1.0,0.342,135.702,0.639,Rap
57.0,0.168,0.648,-1.0,0.682,9.17e-05,7.0,0.12,-7.9,0.0,0.0455,144.922,0.258,Rap
54.0,0.0169,0.772,261094.0,0.667,0.0,1.0,0.0957,-6.421,0.0,0.129,121.54700000000001,0.358,Rap
61.0,0.0572,0.628,304500.0,0.767,0.0,7.0,0.105,-6.884,1.0,0.217,95.936,0.375,Rap
62.0,0.177,0.5710000000000001,230613.0,0.613,0.0,1.0,0.216,-6.836,1.0,0.252,83.31700000000001,0.583,Rap
61.0,0.00499,0.6679999999999999,243173.0,0.508,0.0,7.0,0.318,-7.502000000000001,0.0,0.356,160.225,0.371,Rap
54.0,0.48,0.649,313280.0,0.759,0.0,0.0,0.151,-6.483,1.0,0.342,92.06700000000001,0.527,Rap
52.0,0.00654,0.524,317293.0,0.674,9.3e-05,1.0,0.221,-7.037999999999999,0.0,0.0895,102.90100000000001,0.128,Rap
62.0,0.154,0.6859999999999999,184905.0,0.6940000000000001,0.0,6.0,0.193,-6.212999999999999,0.0,0.193,146.01,0.441,Rap
64.0,0.0136,0.816,166707.0,0.578,1.2e-05,10.0,0.0412,-4.5360000000000005,0.0,0.0986,177.959,0.302,Rap
67.0,3.83e-05,0.478,189120.0,0.971,2.77e-05,7.0,0.295,-2.729,1.0,0.0858,90.52600000000001,0.284,Rap
66.0,0.272,0.763,-1.0,0.53,0.0,5.0,0.16,-5.553999999999999,0.0,0.0577,97.03299999999999,0.469,Rap
70.0,0.132,0.69,188947.0,0.635,0.0,1.0,0.362,-7.624,1.0,0.34,144.065,0.569,Rap
63.0,0.466,0.7340000000000001,283690.0,0.649,0.0,8.0,0.1159999999999999,-6.235,0.0,0.313,95.1,0.158,Rap
51.0,0.035,0.622,294053.0,0.6409999999999999,0.0,10.0,0.259,-6.76,0.0,0.4639999999999999,168.326,0.387,Rap
69.0,0.591,0.945,-1.0,0.7020000000000001,0.000538,11.0,0.0788,-5.016,0.0,0.12,119.887,0.6779999999999999,Rap
74.0,0.0581,0.763,234589.0,0.441,0.0,0.0,0.0458,-8.211,1.0,0.256,86.09299999999999,0.5379999999999999,Rap
50.0,0.0416,0.7559999999999999,242267.0,0.7120000000000001,0.0,1.0,0.239,-4.308,1.0,0.107,80.027,0.211,Rap
71.0,0.0158,0.87,191410.0,0.6559999999999999,0.0,8.0,0.106,-5.081,1.0,0.1169999999999999,162.835,0.416,Rap
53.0,0.0356,0.7490000000000001,156293.0,0.691,6.36e-06,11.0,0.614,-6.522,0.0,0.0817,144.07399999999998,0.357,Rap
70.0,0.104,0.691,193510.0,0.736,0.0,0.0,0.111,-4.993,1.0,0.0321,140.034,0.0395,Rap
49.0,0.477,0.79,246294.0,0.599,4.26e-06,10.0,0.344,-7.574,0.0,0.0301,105.99700000000001,0.4639999999999999,Rap
65.0,0.0182,0.858,217960.0,0.6609999999999999,0.0,0.0,0.115,-6.544,1.0,0.319,163.056,0.611,Rap
51.0,0.17,0.514,233900.0,0.7,5.95e-05,9.0,0.1639999999999999,-8.478,0.0,0.0591,85.021,0.305,Rap
70.0,0.737,0.57,99707.0,0.285,0.0133,9.0,0.108,-14.125,0.0,0.0381,83.485,0.0973,Rap
56.0,0.0593,0.71,304027.0,0.61,0.0001199999999999,6.0,0.114,-4.122,1.0,0.0813,82.448,0.8190000000000001,Rap
81.0,0.369,0.6890000000000001,229526.0,0.481,1.03e-06,10.0,0.0649,-7.502999999999999,1.0,0.0815,80.025,0.283,Rap
58.0,0.0765,0.382,293307.0,0.522,0.0002189999999999,5.0,0.108,-7.822999999999999,0.0,0.0858,105.986,0.037,Rap
55.0,0.265,0.721,-1.0,0.569,0.0,7.0,0.113,-7.447,1.0,0.0559999999999999,120.009,0.32,Rap
54.0,0.000909,0.853,162527.0,0.514,0.0222,0.0,0.185,-5.445,0.0,0.246,129.963,0.679,Rap
67.0,0.0027,0.677,196827.0,0.655,0.276,7.0,0.162,-5.541,1.0,0.0433,100.119,0.146,Rap
74.0,0.0459,0.655,-1.0,0.835,0.0,1.0,0.409,-3.451,1.0,0.059,91.035,0.165,Rap
52.0,0.00916,0.593,226480.0,0.614,1.53e-06,2.0,0.228,-2.818,1.0,0.0317,150.078,0.688,Rap
50.0,0.0726,0.807,171853.0,0.578,0.0,0.0,0.165,-6.629,1.0,0.0445,136.892,0.615,Rap
53.0,0.259,0.387,350912.0,0.505,0.000133,7.0,0.564,-8.579,1.0,0.247,84.94200000000001,0.158,Rap
59.0,0.0201,0.665,206814.0,0.629,0.0,9.0,0.211,-6.417000000000001,1.0,0.0668,157.797,0.506,Rap
47.0,0.00216,0.493,249307.0,0.826,0.00119,4.0,0.347,-3.706,0.0,0.0458,159.94799999999998,0.349,Rap
68.0,0.377,0.648,349933.0,0.631,0.0,4.0,0.12,-5.662000000000001,0.0,0.103,105.98899999999999,0.142,Rap
52.0,0.142,0.5539999999999999,233707.0,0.56,0.0,4.0,0.104,-4.824,0.0,0.0415,131.20600000000002,0.0786,Rap
56.0,0.000546,0.451,231613.0,0.94,0.0,5.0,0.3429999999999999,-4.169,1.0,0.165,175.919,0.418,Rap
54.0,0.867,0.71,102069.0,0.472,0.000479,6.0,0.147,-8.059,1.0,0.132,86.819,0.501,Rap
58.0,0.0471,0.7170000000000001,-1.0,0.693,0.0,11.0,0.131,-8.315,1.0,0.0339,130.0,0.497,Rap
66.0,0.0392,0.7170000000000001,255133.0,0.45,0.0,0.0,0.1119999999999999,-7.035,0.0,0.0441,142.989,0.71,Rap
